order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd
1593,"2015-02-08 23:29:24",36124,29367,49.99
1594,"2015-02-09 04:08:06",35421,28847,49.99
1595,"2015-02-10 06:38:18",35340,28790,49.99
1596,"2015-02-10 17:26:44",35071,28594,45.99
1597,"2015-02-10 17:55:09",35708,29050,45.99
1598,"2015-02-10 21:04:19",35167,28668,45.99
1599,"2015-02-11 02:23:37",36118,29363,49.99
1600,"2015-02-11 07:12:43",35424,28849,49.99
1601,"2015-02-11 23:44:54",35915,29214,49.99
1602,"2015-02-12 12:48:22",35162,28663,59.99
1603,"2015-02-12 16:54:04",35359,28802,49.99
1604,"2015-02-12 17:38:16",35929,29223,49.99
1605,"2015-02-13 00:12:34",35250,28727,49.99
1606,"2015-02-13 01:27:18",36295,29495,45.99
1607,"2015-02-14 00:44:30",35436,28858,45.99
1608,"2015-02-14 03:57:19",35704,29048,49.99
1609,"2015-02-15 13:39:49",36844,29933,49.99
1610,"2015-02-15 18:06:03",36285,29488,29.99
1611,"2015-02-16 04:48:55",35773,29103,45.99
1612,"2015-02-16 13:16:47",36132,29372,45.99
1613,"2015-02-17 01:32:09",36417,29594,49.99
1614,"2015-02-17 05:18:11",36111,29359,49.99
1615,"2015-02-17 10:53:21",36744,29855,49.99
1616,"2015-02-18 00:09:41",35762,29093,49.99
1617,"2015-02-18 05:22:45",35757,29090,49.99
1618,"2015-02-18 08:08:33",36794,29895,59.99
1619,"2015-02-18 19:02:46",36519,29675,59.99
1620,"2015-02-18 23:07:58",36172,29403,49.99
1621,"2015-02-20 10:54:00",37052,30100,59.99
1622,"2015-02-20 13:21:39",36304,29503,49.99
1623,"2015-02-21 06:15:50",36884,29964,59.99
1624,"2015-02-21 08:18:17",36366,29550,59.99
1625,"2015-02-21 08:36:44",36019,29292,45.99
1626,"2015-02-21 12:05:55",36362,29547,49.99
1627,"2015-02-21 13:30:45",37379,30344,49.99
1628,"2015-02-21 19:27:13",37287,30279,49.99
1629,"2015-02-22 03:25:51",36454,29624,49.99
1630,"2015-02-22 06:13:04",36871,29953,49.99
1631,"2015-02-22 18:32:01",36821,29916,59.99
1632,"2015-02-22 19:14:53",37523,30450,49.99
1633,"2015-02-23 00:25:32",36271,29478,49.99
1634,"2015-02-23 00:36:31",36729,29843,45.99
1635,"2015-02-24 09:00:09",37098,30134,49.99
1636,"2015-02-24 09:24:51",36996,30054,49.99
1637,"2015-02-24 12:22:20",36917,29990,45.99
1638,"2015-02-24 15:48:29",36341,29530,59.99
1639,"2015-02-24 18:16:53",37266,30263,49.99
1640,"2015-02-25 21:45:51",37121,30151,49.99
1641,"2015-02-27 18:09:11",36717,29833,45.99
1642,"2015-02-27 23:50:26",37316,30300,49.99
1643,"2015-02-28 01:19:04",37513,30444,29.99
1644,"2015-02-28 06:19:04",37300,30288,49.99
1645,"2015-02-28 15:10:38",36971,30034,49.99
1646,"2015-02-28 20:09:47",38070,30858,59.99
1647,"2015-03-01 00:02:24",37411,30367,49.99
1648,"2015-03-01 16:14:02",38100,30878,59.99
1649,"2015-03-01 17:39:05",37904,30731,45.99
1650,"2015-03-02 13:26:29",37416,30371,49.99
1651,"2015-03-02 14:58:13",37861,30699,45.99
1652,"2015-03-03 02:08:30",38054,30844,29.99
1653,"2015-03-03 04:20:03",37450,30397,49.99
1654,"2015-03-03 05:45:03",37924,30746,45.99
1655,"2015-03-03 08:12:26",38083,30867,29.99
1656,"2015-03-03 18:36:49",38166,30931,45.99
1657,"2015-03-03 21:56:35",37663,30553,45.99
1658,"2015-03-04 01:06:51",38168,30933,59.99
1659,"2015-03-04 05:38:32",38340,31066,49.99
1660,"2015-03-04 17:58:48",37598,30509,29.99
1661,"2015-03-04 18:48:32",38229,30977,29.99
1662,"2015-03-04 20:08:48",38055,30845,49.99
1663,"2015-03-05 05:37:37",38425,31132,49.99
1664,"2015-03-05 18:31:50",38397,31113,49.99
1665,"2015-03-06 01:36:47",37784,30641,49.99
1666,"2015-03-07 19:40:22",38179,30941,45.99
1667,"2015-03-07 21:55:13",38010,30810,49.99
1668,"2015-03-08 06:25:53",37568,30486,49.99
1669,"2015-03-08 07:45:28",37686,30571,49.99
1670,"2015-03-08 12:29:24",38667,31311,49.99
1671,"2015-03-08 15:38:19",38107,30884,49.99
1672,"2015-03-08 22:02:07",38129,30901,45.99
1673,"2015-03-09 12:50:20",37886,30718,45.99
1674,"2015-03-10 05:15:42",38356,31078,45.99
1675,"2015-03-10 22:29:23",38627,31283,45.99
1676,"2015-03-11 04:42:05",38309,31040,49.99
1677,"2015-03-11 05:56:59",38287,31023,29.99
1678,"2015-03-11 11:17:31",37891,30722,49.99
1679,"2015-03-11 13:27:45",38195,30952,45.99
1680,"2015-03-12 03:17:09",38000,30804,29.99
1681,"2015-03-12 06:15:12",38492,31181,49.99
1682,"2015-03-13 07:06:38",38896,31486,49.99
1683,"2015-03-13 15:35:46",38090,30872,45.99
1684,"2015-03-13 20:09:57",38900,31489,45.99
1685,"2015-03-13 22:35:41",38494,31183,45.99
1686,"2015-03-14 01:31:06",39003,31561,59.99
1687,"2015-03-14 01:55:22",38593,31256,29.99
1688,"2015-03-14 04:03:02",38274,31014,49.99
1689,"2015-03-14 20:23:35",39092,31622,49.99
1690,"2015-03-14 23:51:19",39026,31578,49.99
1691,"2015-03-15 02:41:27",39225,31720,49.99
1692,"2015-03-15 19:10:25",39113,31638,45.99
1693,"2015-03-15 23:01:01",39475,31905,45.99
1694,"2015-03-16 09:03:22",38700,31335,49.99
1695,"2015-03-16 21:00:05",39585,31984,49.99
1696,"2015-03-17 07:51:34",38851,31449,49.99
1697,"2015-03-17 14:39:52",38427,31133,49.99
1698,"2015-03-17 16:10:17",39194,31695,49.99
1699,"2015-03-17 20:22:07",38625,31281,49.99
1700,"2015-03-18 04:06:38",38897,31486,45.99
1701,"2015-03-18 04:23:08",39663,32043,45.99
1702,"2015-03-18 08:15:11",38955,31527,29.99
1703,"2015-03-19 00:25:14",38605,31266,49.99
1704,"2015-03-19 01:30:54",38978,31545,45.99
1705,"2015-03-19 16:48:08",39486,31914,59.99
1706,"2015-03-19 21:58:48",39029,31579,45.99
1707,"2015-03-20 03:16:20",38940,31517,49.99
1708,"2015-03-20 23:14:12",38802,31412,45.99
1709,"2015-03-21 13:52:50",39546,31957,49.99
1710,"2015-03-21 14:35:07",39705,32072,49.99
1711,"2015-03-21 19:48:39",39199,31699,45.99
1712,"2015-03-21 20:43:40",39696,32065,49.99
1713,"2015-03-22 11:12:54",39189,31690,49.99
1714,"2015-03-22 12:10:10",39172,31678,45.99
1715,"2015-03-22 13:01:53",39813,32152,49.99
1716,"2015-03-22 13:45:55",39278,31760,45.99
1717,"2015-03-23 08:00:42",39713,32077,59.99
1718,"2015-03-23 13:22:58",39428,31871,49.99
1719,"2015-03-24 01:49:57",39370,31830,45.99
1720,"2015-03-24 14:17:15",39243,31733,59.99
1721,"2015-03-27 13:54:58",39680,32055,45.99
1722,"2015-03-27 20:40:53",39860,32191,49.99
1723,"2015-03-27 22:46:02",39674,32051,45.99
1724,"2015-03-28 16:04:49",39819,32156,45.99
1725,"2015-03-28 19:08:31",39449,31884,49.99
1726,"2015-03-30 10:11:36",39759,32111,49.99
1727,"2015-03-30 20:07:23",39950,32255,59.99
1728,"2015-03-31 08:03:51",39671,32049,49.99
1729,"2015-04-01 06:29:48",39729,32090,49.99
1730,"2015-04-01 14:24:48",39717,32079,59.99
1731,"2015-04-02 04:41:08",39947,32252,45.99
